79.8333359	282
119.3333282	132
374.333313	33
2.3333333	168
2.3333333	252
64.8333359	17
185.3333282	435
396.333313	192
294.833374	209
11325.33301	144
4422.333008	56
3149.833252	239
166.3333282	111
8535.333008	96
13684.33301	805
1370.833374	144
1874.833252	144
1376.333252	85
1605.833374	232
7431.833008	287
31.8333321	164
13.833333	26
13435.83301	429
72.3333282	238
16.333334	167
0.3333333	209
127.8333282	167
631.333313	167
14287.33301	429
5.333333	680
25.333334	55
